application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
3425,Male,False,3.42,STEM,White,640.0,5.0,Investment Banking,Reject
3426,Female,False,3.37,Humanities,Asian,700.0,4.0,Health Care,Reject
3427,Male,False,3.16,STEM,Asian,580.0,5.0,PE/VC,Reject
3428,Male,True,3.1,Humanities,,570.0,4.0,PE/VC,Reject
3429,Female,True,3.23,STEM,,650.0,6.0,Investment Banking,Reject
3430,Female,False,3.03,Humanities,White,620.0,6.0,Nonprofit/Gov,Reject
3431,Male,True,3.27,STEM,,710.0,3.0,Nonprofit/Gov,Reject
3432,Male,False,3.35,Humanities,Asian,660.0,5.0,Nonprofit/Gov,Reject
3433,Male,True,3.38,Humanities,,690.0,6.0,Consulting,Reject
3434,Male,False,3.39,Humanities,White,650.0,5.0,,Reject
3435,Male,,3.14,Business,Black,660.0,3.0,Investment Management,Reject
3437,Male,False,3.13,STEM,Asian,650.0,5.0,Nonprofit/Gov,Reject
3438,Female,True,3.13,,,690.0,4.0,Nonprofit/Gov,Reject
3439,Female,False,3.24,STEM,Asian,,6.0,Consulting,Reject
3440,Female,False,3.23,STEM,,680.0,5.0,Investment Banking,Reject
3441,Female,True,3.06,Business,,600.0,5.0,Investment Banking,Reject
3442,Male,True,3.17,,,580.0,7.0,Technology,Reject
3443,Female,,3.67,Humanities,Black,720.0,6.0,Consulting,Admit
3444,Female,False,3.31,Humanities,White,690.0,5.0,Consulting,Admit
3445,Female,False,2.87,STEM,White,610.0,6.0,Nonprofit/Gov,Reject
3446,Male,False,3.25,Humanities,White,700.0,5.0,Investment Banking,Waitlist
3447,Female,False,3.12,STEM,Asian,600.0,4.0,Consulting,Reject
3448,Female,False,3.05,Humanities,Black,570.0,6.0,Nonprofit/Gov,Reject
3449,Male,True,3.37,Humanities,,630.0,6.0,Technology,Reject
3450,Male,False,3.45,Business,White,,7.0,Consulting,Admit
3451,Male,False,3.03,Business,White,570.0,5.0,Media/Entertainment,Reject
3452,Female,False,3.07,Business,White,680.0,6.0,Consulting,Reject
3453,Female,False,2.99,,Asian,650.0,5.0,Consulting,Reject
3454,Male,False,3.35,Business,White,710.0,4.0,Consulting,Reject
3455,Female,False,3.01,STEM,White,580.0,,Technology,Reject
3456,Male,True,3.34,STEM,,,6.0,Nonprofit/Gov,Reject
3457,Male,True,3.09,Humanities,,620.0,4.0,Investment Banking,Reject
3458,Male,True,3.23,Business,,680.0,5.0,Consulting,Admit
3459,Male,False,3.07,Business,Asian,610.0,6.0,Consulting,Reject
3460,Male,True,3.31,Humanities,,710.0,4.0,Consulting,Reject
3461,Male,True,3.17,STEM,,590.0,5.0,Consulting,Reject
3462,Female,False,3.03,Humanities,Other,610.0,5.0,Investment Banking,Reject
3463,Female,False,3.4,,Asian,690.0,5.0,,Admit
3464,Male,False,3.27,STEM,,620.0,5.0,Consulting,Reject
3465,Male,False,3.02,Humanities,Black,570.0,4.0,Consulting,Reject
3466,Male,False,3.35,STEM,Black,670.0,5.0,Financial Services,Reject
3467,,False,3.23,Humanities,Asian,650.0,5.0,Nonprofit/Gov,Reject
3468,Female,False,3.14,Business,Black,670.0,5.0,Consulting,Reject
3469,Male,,3.24,Business,Black,650.0,6.0,PE/VC,Reject
3470,Male,True,3.38,STEM,,,5.0,Investment Banking,Reject
3471,Male,False,3.27,Business,White,610.0,6.0,,Reject
3472,Female,False,3.33,,Black,580.0,6.0,Financial Services,Reject
3473,Female,False,3.0,Business,White,620.0,3.0,Consulting,Reject
3474,Male,False,3.47,STEM,Hispanic,640.0,4.0,Financial Services,Reject
3475,Female,,3.21,STEM,,660.0,6.0,Consulting,Reject
3476,Male,True,3.16,Humanities,,680.0,5.0,Consulting,Reject
3477,Male,False,3.38,Humanities,Asian,640.0,5.0,CPG,Reject
3478,Male,False,3.45,Humanities,Other,620.0,4.0,Technology,Reject
3479,Male,False,3.16,Business,Black,620.0,4.0,Financial Services,Reject
3480,Female,False,3.05,Business,Black,610.0,3.0,Consulting,Reject
3481,Male,True,3.04,Humanities,,650.0,7.0,Consulting,Reject
3482,Female,True,3.21,STEM,,670.0,2.0,Investment Banking,Reject
3483,Male,False,3.38,STEM,White,680.0,4.0,Nonprofit/Gov,Reject
3484,Male,False,3.39,STEM,White,,4.0,Technology,Reject
3485,Male,True,3.19,Business,,690.0,,CPG,Reject
3486,Female,False,3.51,Humanities,Hispanic,710.0,6.0,Health Care,Admit
3487,Male,True,3.29,,,670.0,4.0,CPG,Admit
3488,Male,False,3.22,,Black,570.0,6.0,Health Care,Reject
3490,Female,False,3.24,STEM,Hispanic,600.0,5.0,Consulting,Reject
3491,Female,True,3.26,Humanities,,620.0,5.0,Nonprofit/Gov,Reject
3492,Female,True,3.25,Business,,680.0,4.0,Nonprofit/Gov,Reject
3493,Male,True,3.14,Humanities,,640.0,6.0,Other,Reject
3494,Female,True,3.38,Humanities,,670.0,6.0,Investment Banking,Reject
3495,Male,,3.51,Humanities,White,700.0,6.0,Consulting,Admit
3496,Female,False,3.32,Business,Asian,630.0,4.0,Nonprofit/Gov,Reject
3497,Female,True,3.11,Humanities,,660.0,5.0,Technology,Reject
3498,Male,False,,Business,Black,620.0,3.0,Consulting,Reject
3499,Female,False,,Humanities,White,580.0,4.0,PE/VC,Reject
3500,Male,False,3.42,Business,Asian,670.0,5.0,Other,Reject
3501,Female,True,,STEM,,730.0,5.0,Consulting,Reject
3502,Male,True,3.23,Business,,610.0,7.0,Technology,Reject
3503,Male,False,3.13,Business,White,,5.0,PE/VC,Reject
3504,Male,True,3.26,Business,,660.0,5.0,Media/Entertainment,Reject
3505,Male,True,3.49,STEM,,640.0,6.0,Consulting,Reject
3506,Male,True,3.27,STEM,,670.0,5.0,,Waitlist
3507,Female,False,3.15,STEM,White,660.0,5.0,Consulting,Reject
3508,Female,False,3.32,Humanities,Black,670.0,5.0,Nonprofit/Gov,Reject
3509,Male,True,3.18,STEM,,680.0,3.0,PE/VC,Reject
3510,Female,False,3.32,Humanities,Asian,580.0,6.0,Technology,Reject
3511,Female,True,3.31,Humanities,,610.0,5.0,Technology,Reject
3512,,True,3.11,Business,,590.0,6.0,Other,Reject
3513,Female,False,3.16,Humanities,Asian,620.0,7.0,Investment Banking,Reject
3514,Male,True,3.09,STEM,,730.0,5.0,Media/Entertainment,Reject
3515,Female,,3.02,Business,Black,660.0,6.0,Nonprofit/Gov,Reject
3516,Female,False,3.36,Humanities,Black,710.0,5.0,Consulting,Admit
3517,Male,False,3.0,Business,Black,650.0,6.0,Technology,Reject
3518,Male,False,3.23,,Hispanic,670.0,6.0,PE/VC,Reject
3519,,False,3.42,,,650.0,4.0,PE/VC,Reject
3520,Female,False,3.54,Business,Asian,710.0,5.0,Nonprofit/Gov,Reject
3521,Male,False,,Humanities,Asian,600.0,2.0,Investment Banking,Reject
3522,Female,False,3.23,Business,Black,620.0,6.0,Consulting,Reject
3523,Male,False,3.28,Business,Black,670.0,5.0,Consulting,Reject
3524,Male,False,3.34,Business,White,650.0,6.0,Health Care,Reject
3525,Male,False,2.8,Business,White,,,Consulting,Reject
3526,Male,False,3.49,STEM,White,660.0,6.0,PE/VC,Reject
3527,Male,False,3.29,Humanities,,600.0,4.0,CPG,Reject
3528,Male,False,3.19,,Black,650.0,6.0,PE/VC,Reject
3529,Female,True,3.23,STEM,,,6.0,Nonprofit/Gov,Reject
3530,Female,False,3.38,Humanities,Asian,630.0,5.0,Financial Services,Reject
3531,Male,False,,Humanities,Asian,640.0,5.0,Other,Reject
3532,Male,True,3.09,Business,,,5.0,Financial Services,Reject
3533,Female,False,3.28,Humanities,White,670.0,8.0,Consulting,Admit
3534,Male,False,3.21,Business,White,660.0,6.0,Health Care,Reject
3535,Female,False,3.04,Business,White,570.0,5.0,Consulting,Reject
3536,Female,False,3.12,Business,Black,570.0,4.0,,Reject
3537,Male,False,,Business,White,620.0,5.0,Investment Banking,Reject
3538,Male,False,3.37,Business,White,620.0,5.0,Financial Services,Reject
3539,Male,False,,STEM,Hispanic,740.0,5.0,Health Care,Admit
3540,Male,False,3.5,Humanities,White,720.0,4.0,Technology,Reject
3541,Male,False,3.08,,Asian,,4.0,Consulting,Reject
3542,,True,3.15,Business,,630.0,6.0,Other,Reject
3543,Female,False,3.0,Humanities,Black,630.0,7.0,Nonprofit/Gov,Reject
3544,Male,,3.39,Business,Asian,610.0,5.0,Investment Banking,Reject
3545,Male,False,3.02,Humanities,Black,610.0,5.0,PE/VC,Reject
3546,Male,True,3.35,Humanities,,660.0,2.0,Real Estate,Admit
3547,Female,True,,Humanities,,,5.0,PE/VC,Reject
3548,,False,3.0,STEM,Black,640.0,4.0,Consulting,Reject
3549,,False,3.21,STEM,Other,700.0,5.0,Consulting,Reject
3550,Female,False,3.24,Business,,680.0,7.0,Nonprofit/Gov,Reject
3551,Male,False,3.17,Business,Asian,680.0,6.0,Investment Banking,Reject
3552,,True,3.52,Business,,750.0,6.0,Consulting,Admit
3553,Male,False,3.26,Humanities,White,,5.0,Consulting,Reject
3554,Female,False,3.37,Business,Black,650.0,7.0,Health Care,Reject
3555,Female,False,3.29,Humanities,Asian,660.0,4.0,Consulting,Reject
3556,Male,False,3.36,Business,Black,760.0,8.0,Investment Management,Reject
3557,Male,True,3.23,Humanities,,640.0,6.0,PE/VC,Reject
3558,Female,False,3.19,Humanities,Other,570.0,6.0,Technology,Reject
3559,Male,False,3.46,Humanities,White,770.0,5.0,,Reject
3560,Male,True,3.42,Humanities,,680.0,5.0,Investment Banking,Reject
3561,Male,False,3.15,STEM,Black,660.0,5.0,Energy,Reject
3562,Female,True,3.23,Business,,600.0,5.0,PE/VC,Reject
3563,Female,True,3.35,Humanities,,650.0,5.0,CPG,Reject
3564,Male,False,3.32,Business,Black,630.0,5.0,Consulting,Reject
3565,Male,False,3.2,Business,Black,620.0,5.0,Health Care,Reject
3566,Male,True,3.2,STEM,,580.0,5.0,Investment Management,Reject
3567,Male,False,3.29,Business,White,710.0,4.0,Investment Management,Reject
3568,Male,False,3.44,Business,White,740.0,5.0,Financial Services,Reject
3569,Male,False,2.99,Business,Hispanic,680.0,4.0,Consulting,Reject
3570,Male,,3.46,Business,Other,690.0,5.0,Consulting,Reject
3571,Male,False,3.55,Humanities,Black,710.0,5.0,Consulting,Admit
3572,Male,False,3.34,Humanities,Asian,650.0,5.0,Consulting,Reject
3573,Male,False,,,White,640.0,5.0,Other,Reject
3574,Male,False,3.34,STEM,,710.0,4.0,Technology,Admit
3575,Male,False,3.22,Business,,680.0,7.0,Consulting,Reject
3576,Male,False,3.26,STEM,Asian,640.0,4.0,Other,Reject
3577,Female,False,3.3,Humanities,Hispanic,660.0,4.0,Financial Services,Admit
3578,Male,False,3.4,Business,Hispanic,670.0,4.0,PE/VC,Admit
3579,Female,False,3.04,STEM,Other,580.0,5.0,Consulting,Reject
3580,Male,False,3.47,STEM,White,750.0,4.0,PE/VC,Reject
3581,Male,False,3.18,Humanities,Other,700.0,5.0,Consulting,Reject
3582,Male,,3.28,Business,Asian,720.0,5.0,PE/VC,Admit
3583,,False,3.41,STEM,Black,680.0,5.0,Technology,Reject
3584,Female,False,3.06,STEM,White,570.0,3.0,Financial Services,Reject
3585,Female,True,3.35,STEM,,670.0,5.0,Real Estate,Reject
3586,Male,True,3.42,STEM,,680.0,,Consulting,Reject
3587,Male,False,3.29,Business,Hispanic,620.0,5.0,PE/VC,Reject
3588,Male,False,3.65,Humanities,,730.0,6.0,Nonprofit/Gov,Reject
3589,Male,True,3.38,Humanities,,680.0,6.0,Investment Banking,Reject
3590,,False,3.16,,Hispanic,580.0,4.0,Investment Banking,Reject
3591,Male,True,3.58,Business,,720.0,3.0,,Reject
3592,Male,True,3.53,Business,,730.0,4.0,PE/VC,Waitlist
3593,Male,False,,Humanities,Asian,660.0,4.0,Other,Reject
3594,Female,False,3.35,Humanities,White,700.0,5.0,PE/VC,Admit
3595,Female,False,3.48,Business,Asian,640.0,5.0,PE/VC,Reject
3596,Female,True,,Business,,,6.0,Consulting,Reject
3597,Female,False,,Business,Asian,710.0,7.0,Investment Management,Reject
3598,Male,True,3.35,Humanities,,730.0,6.0,Investment Management,Admit
3599,Male,False,2.85,STEM,Asian,570.0,3.0,Consulting,Reject
3600,,True,3.34,,,,5.0,Consulting,Reject
3601,Female,,3.51,Humanities,White,740.0,4.0,Consulting,Reject
3602,Female,True,3.25,Business,,650.0,6.0,Retail,Reject
3603,Male,True,3.0,Business,,,6.0,Nonprofit/Gov,Reject
3604,Female,True,3.22,Humanities,,700.0,5.0,Consulting,Reject
3605,Male,False,3.14,STEM,Black,600.0,5.0,Technology,Reject
3606,Male,False,3.01,Humanities,White,580.0,5.0,Consulting,Reject
3607,Female,False,2.92,Humanities,Hispanic,570.0,4.0,Consulting,Reject
3608,Male,False,3.17,Humanities,White,640.0,3.0,Media/Entertainment,Reject
3609,Male,False,3.41,Humanities,Hispanic,670.0,4.0,Consulting,Reject
3610,Male,True,3.33,Humanities,,650.0,5.0,Investment Management,Reject
3611,Male,False,3.45,Humanities,Black,650.0,2.0,Technology,Reject
3612,Male,False,3.42,STEM,Black,700.0,5.0,Consulting,Reject
3613,Female,False,3.29,Humanities,Asian,740.0,4.0,PE/VC,Admit
3614,Male,True,3.06,Business,,650.0,7.0,PE/VC,Reject
3615,Female,,3.19,STEM,Black,610.0,4.0,Investment Banking,Reject
3616,Female,False,3.35,Business,Asian,690.0,6.0,Technology,Admit
3617,Male,False,3.4,,Asian,710.0,4.0,Technology,Reject
3618,Female,False,3.23,Humanities,,570.0,7.0,PE/VC,Reject
3619,Male,False,3.34,Business,Other,650.0,5.0,Other,Reject
3620,Male,True,3.5,Business,,660.0,3.0,Health Care,Admit
3621,Male,True,3.18,Business,,,4.0,Technology,Reject
3622,Female,True,3.33,Humanities,,640.0,6.0,Consulting,Reject
3623,Male,False,3.24,Business,White,600.0,6.0,Consulting,Reject
3624,Male,,3.23,Business,Hispanic,650.0,4.0,Other,Reject
3625,Female,False,3.07,Business,White,640.0,6.0,Technology,Reject
3626,Male,False,3.08,Humanities,Black,630.0,5.0,Consulting,Reject
3627,Male,False,3.09,,White,630.0,3.0,Technology,Reject
3628,Male,False,3.35,Business,White,650.0,5.0,PE/VC,Reject
3629,Female,,3.16,STEM,,580.0,7.0,Other,Reject
3630,Male,True,3.26,STEM,,600.0,6.0,Nonprofit/Gov,Reject
3631,Male,True,3.02,Humanities,,570.0,7.0,Technology,Reject
3632,Female,True,3.31,Humanities,,670.0,5.0,Real Estate,Reject
3633,Female,True,3.14,STEM,,610.0,3.0,Other,Reject
3634,Male,False,3.21,Humanities,,690.0,5.0,PE/VC,Admit
3635,Male,False,3.52,Humanities,Asian,760.0,7.0,Financial Services,Reject
3636,Male,False,3.25,Business,Asian,660.0,5.0,Consulting,Reject
3637,Male,True,3.26,Humanities,,610.0,5.0,Technology,Reject
3638,Female,True,2.78,Humanities,,570.0,6.0,Health Care,Reject
3639,,,2.98,STEM,Black,580.0,5.0,Investment Banking,Reject
3640,Female,False,3.25,STEM,Asian,710.0,,PE/VC,Admit
3641,Female,True,3.18,Humanities,,610.0,5.0,Media/Entertainment,Reject
3642,Male,False,3.31,Humanities,Asian,650.0,4.0,Consulting,Reject
3643,Male,False,3.13,Humanities,White,630.0,5.0,Technology,Reject
3645,Male,False,3.14,STEM,White,640.0,4.0,Health Care,Reject
3646,Male,False,3.36,STEM,Black,740.0,5.0,Financial Services,Reject
3647,Male,False,3.43,STEM,White,,4.0,PE/VC,Reject
3648,Female,False,3.17,Humanities,White,700.0,4.0,Other,Reject
3649,,False,3.54,Business,White,780.0,5.0,Health Care,Reject
3650,Male,True,3.41,STEM,,670.0,5.0,Health Care,Reject
3651,Male,False,3.17,STEM,Hispanic,630.0,6.0,Nonprofit/Gov,Reject
3652,Female,False,,STEM,Hispanic,570.0,3.0,PE/VC,Reject
3653,Female,False,3.21,Business,Asian,650.0,6.0,Consulting,Reject
3654,Female,True,3.07,Humanities,,580.0,6.0,Consulting,Reject
3655,Female,False,3.28,Business,White,680.0,6.0,Consulting,Reject
3656,Male,False,3.21,STEM,Asian,680.0,4.0,Consulting,Reject
3657,Female,False,3.34,Business,Asian,710.0,5.0,Other,Reject
3658,Male,False,3.08,STEM,White,620.0,4.0,Technology,Reject
3659,Male,False,3.3,Humanities,Black,650.0,4.0,Consulting,Reject
3660,Male,False,3.15,Humanities,White,590.0,4.0,Technology,Reject
3661,Male,,3.34,STEM,Asian,690.0,4.0,Investment Banking,Admit
3662,Female,False,3.45,Humanities,Black,720.0,5.0,Investment Banking,Reject
3663,Male,False,3.15,STEM,Black,640.0,3.0,Technology,Reject
3665,Female,True,3.03,Humanities,,580.0,5.0,Financial Services,Reject
3666,Male,False,3.32,Humanities,Asian,680.0,6.0,PE/VC,Reject
3667,Female,True,3.02,Humanities,,600.0,6.0,Technology,Reject
3668,Female,,3.19,Humanities,Black,660.0,6.0,Other,Reject
3669,Female,False,3.18,Humanities,Hispanic,620.0,7.0,Consulting,Reject
3670,Male,False,3.2,Humanities,Black,600.0,3.0,Nonprofit/Gov,Reject
3671,,False,3.03,Humanities,Black,570.0,,Nonprofit/Gov,Reject
3672,Male,False,3.13,Business,White,610.0,5.0,Consulting,Reject
3673,Male,False,3.46,Humanities,Hispanic,680.0,4.0,Consulting,Reject
3674,Female,,3.17,Business,Black,680.0,5.0,Consulting,Reject
3675,Female,False,3.0,Business,White,580.0,4.0,,Reject
3676,Male,False,3.25,Business,Asian,630.0,4.0,Nonprofit/Gov,Reject
3677,Female,False,3.19,,Black,680.0,,Other,Reject
3678,Female,False,3.46,Business,White,690.0,7.0,Retail,Reject
3679,Female,False,3.18,Humanities,White,660.0,6.0,Media/Entertainment,Reject
3680,Male,False,3.3,Humanities,White,610.0,5.0,Consulting,Reject
3681,Female,False,3.1,Humanities,White,580.0,4.0,Nonprofit/Gov,Reject
3682,Male,False,3.28,Business,Black,700.0,5.0,Technology,Admit
3683,Male,True,3.28,STEM,,590.0,6.0,PE/VC,Reject
3684,Male,False,3.16,Humanities,Asian,640.0,6.0,Financial Services,Reject
3685,Male,False,3.24,Humanities,Asian,640.0,4.0,PE/VC,Reject
3687,Male,False,3.17,Humanities,Black,610.0,8.0,Investment Banking,Reject
3688,,False,3.28,Business,Black,580.0,6.0,PE/VC,Reject
3689,Male,False,3.33,STEM,Hispanic,630.0,5.0,Financial Services,Reject
3690,Male,False,3.32,Business,Asian,600.0,5.0,Consulting,Reject
3691,Male,False,3.36,Business,Other,700.0,5.0,Technology,Reject
3692,Female,True,3.33,STEM,,620.0,5.0,Consulting,Reject
3693,Female,True,3.17,STEM,,700.0,5.0,PE/VC,Reject
3694,Male,False,3.46,STEM,Asian,750.0,6.0,Consulting,Reject
3695,Male,False,3.24,STEM,Asian,700.0,5.0,Investment Management,Reject
3696,Male,False,3.27,STEM,Asian,640.0,5.0,Technology,Reject
3697,Male,False,3.18,Humanities,Black,630.0,5.0,Energy,Reject
3698,Male,False,3.31,STEM,White,650.0,7.0,Health Care,Reject
3699,Male,,3.24,Humanities,Asian,650.0,5.0,PE/VC,Reject
3700,Female,False,3.26,STEM,Asian,620.0,3.0,,Reject
3701,Male,True,3.18,Business,,580.0,6.0,Consulting,Reject
3702,Female,True,3.01,Humanities,,600.0,,CPG,Reject
3703,Female,False,3.36,,Asian,610.0,5.0,Consulting,Reject
3704,Female,False,3.42,STEM,Black,690.0,5.0,,Admit
3705,Female,False,3.3,Business,Black,670.0,3.0,Technology,Reject
3706,Female,False,3.29,STEM,Asian,710.0,5.0,Nonprofit/Gov,Reject
3707,Female,False,3.04,STEM,Asian,630.0,5.0,Real Estate,Reject
3708,Female,True,3.07,Business,,570.0,5.0,Nonprofit/Gov,Reject
3709,Male,True,3.3,Humanities,,640.0,6.0,Consulting,Reject
3710,Female,False,3.19,Business,White,600.0,5.0,Investment Banking,Reject
3711,Male,False,3.41,Business,Asian,640.0,5.0,PE/VC,Reject
3712,Male,False,3.16,STEM,White,680.0,4.0,Financial Services,Reject
3713,Female,True,3.27,Humanities,,640.0,5.0,PE/VC,Reject
3714,Male,False,3.36,Business,Hispanic,670.0,6.0,Technology,Reject
3715,Male,False,3.22,STEM,White,650.0,6.0,Investment Banking,Reject
3716,Male,False,3.47,Humanities,Black,680.0,4.0,Consulting,Reject
3717,Male,True,3.33,Humanities,,670.0,5.0,PE/VC,Reject
3719,Female,True,3.0,STEM,,570.0,5.0,Consulting,Reject
3720,Female,False,3.1,Business,Asian,580.0,5.0,Financial Services,Reject
3721,Female,False,3.48,Business,Hispanic,680.0,4.0,Consulting,Reject
3722,Female,False,3.36,Business,White,750.0,5.0,Investment Banking,Reject
3723,Male,False,3.14,Humanities,Hispanic,,4.0,PE/VC,Reject
3724,Female,False,3.04,STEM,Black,,5.0,Health Care,Reject
3725,Male,False,3.09,Humanities,Hispanic,630.0,5.0,PE/VC,Reject
3726,Male,False,3.14,Business,White,660.0,5.0,PE/VC,Reject
3727,Male,True,3.26,STEM,,670.0,6.0,Technology,Reject
3728,Female,False,3.06,Business,Hispanic,650.0,4.0,Consulting,Reject
3729,Female,True,3.24,Business,,580.0,6.0,Health Care,Reject
3730,,True,2.97,Humanities,,570.0,4.0,PE/VC,Reject
3731,Male,False,,STEM,Asian,660.0,5.0,Financial Services,Reject
3732,Female,True,3.47,STEM,,680.0,4.0,Consulting,Reject
3733,Female,False,3.24,Humanities,Asian,630.0,5.0,Nonprofit/Gov,Reject
3734,Male,True,3.24,Humanities,,690.0,6.0,PE/VC,Reject
3735,,True,2.98,Humanities,,610.0,3.0,PE/VC,Reject
3736,,False,3.18,STEM,,620.0,5.0,Technology,Reject
3737,Male,True,3.56,Humanities,,730.0,4.0,PE/VC,Reject
3739,Female,False,3.41,Humanities,Asian,650.0,5.0,Consulting,Reject
3740,Male,False,3.25,Humanities,White,620.0,5.0,PE/VC,Reject
3741,Female,False,,STEM,White,590.0,5.0,Technology,Reject
3742,Male,False,,Humanities,White,730.0,5.0,,Reject
3743,Male,False,,Humanities,Asian,,6.0,Consulting,Reject
3744,Male,False,3.18,Business,Asian,680.0,5.0,Nonprofit/Gov,Reject
3745,Male,True,3.25,STEM,,640.0,4.0,Technology,Reject
3746,Female,False,3.5,Humanities,Asian,740.0,7.0,Technology,Reject
3747,Female,True,3.22,Business,,700.0,4.0,Investment Management,Admit
3748,Male,False,3.43,Humanities,,600.0,5.0,Consulting,Reject
3749,Male,False,3.28,Business,Asian,750.0,3.0,Media/Entertainment,Admit
3750,Female,,3.11,STEM,Black,600.0,5.0,Consulting,Reject
3751,Female,False,3.27,Business,Asian,,7.0,Consulting,Reject
3752,Male,False,3.37,Humanities,Asian,650.0,5.0,Technology,Reject
3753,Male,False,3.28,STEM,Asian,690.0,5.0,Other,Reject
3754,Male,False,,Humanities,Black,570.0,4.0,,Reject
3755,Male,False,3.07,Humanities,Asian,630.0,4.0,PE/VC,Reject
3756,Female,True,3.12,Business,,590.0,5.0,,Reject
3757,Female,False,3.17,STEM,Asian,570.0,4.0,Consulting,Reject
3758,Male,True,3.43,,,690.0,6.0,Consulting,Reject
3759,Male,False,3.39,Humanities,White,640.0,6.0,Health Care,Reject
3760,Male,False,3.28,Business,Asian,660.0,6.0,Investment Banking,Admit
3761,Male,True,3.22,Business,,,6.0,Investment Banking,Reject
3762,Male,True,3.24,STEM,,680.0,4.0,Investment Banking,Admit
3763,Male,False,3.46,Humanities,White,740.0,4.0,Investment Management,Reject
3764,Male,False,3.25,STEM,Asian,670.0,5.0,Nonprofit/Gov,Admit
3765,Male,True,3.13,Business,,610.0,6.0,Investment Banking,Reject
3766,Male,False,3.23,STEM,White,640.0,5.0,Consulting,Reject
3767,Male,False,3.13,STEM,Hispanic,610.0,6.0,Nonprofit/Gov,Reject
3768,Male,False,3.12,Business,Black,670.0,6.0,Investment Banking,Reject
3769,Male,False,3.16,STEM,,650.0,2.0,PE/VC,Reject
3770,Male,True,3.24,Humanities,,690.0,3.0,Consulting,Reject
3771,Male,False,3.06,STEM,Hispanic,580.0,5.0,Consulting,Reject
